strategy,queries,latency_mean_ms,latency_p50_ms,latency_p95_ms
B0_metadata_only,244,0.05677408256308466,0.03005913458764553,0.1391776604577899
B1_bm25_only,244,131.10348251342896,129.23289719037712,145.3539066016674
B2_vector_only,244,118.29540422224424,117.45168687775731,122.35227334313095
B3_vector_postfilter,244,4.876636310297324,4.8481367994099855,5.049803061410785
B4_prefilter_vector,244,49.44230524105493,22.914691362529993,138.09716335963458
B5_hybrid,244,179.29973427519263,159.9660615902394,263.6774093378335
