experiment_kind,domain,protocol,scenario,repeat,checkpoint,fact_id,commit,path,expected_version,expected_epoch,dense_versions,sparse_versions,answer_label,snapshot_correct,current_correct,latency_ms
fault,flask,cross_staged,partial_dense_crash,1,after_recovery,7,7bf3be8dfa5832ef03a3fd8f07f6736e770440e4,docs/server.rst,2,0,2,2,NEW_ONLY,1,1,3.0716536566615105
fault,flask,cross_staged,partial_dense_crash,1,after_recovery,8,c7a53888a1a514619b0611fd8b7928592f4ed612,docs/web-security.rst,2,0,2,2,NEW_ONLY,1,1,2.9471861198544502
fault,flask,cross_staged,partial_dense_crash,1,after_recovery,9,be6ec06894b55b1b5a360ce3f8178c7963332ccd,docs/deploying/asgi.rst,2,0,2,2,NEW_ONLY,1,1,3.2112756744027138
fault,flask,cross_staged,partial_dense_crash,1,after_recovery,10,aa6d4c3e92bd11a7d449f49f524e54bbb88b89c0,docs/patterns/appdispatch.rst,2,0,2,2,NEW_ONLY,1,1,2.899918705224991
fault,flask,cross_staged,partial_dense_crash,1,after_recovery,11,6b9acd565cded9c805760037b69754c11749c830,docs/patterns/packages.rst,2,0,2,2,NEW_ONLY,1,1,3.1348401680588722
fault,flask,cross_staged,partial_dense_crash,1,after_recovery,12,83d777bebfb3031de51d458b47d06e8e612f3a3d,docs/index.rst,2,0,2,2,NEW_ONLY,1,1,3.153454512357712
fault,flask,cross_staged,partial_dense_crash,1,after_recovery,13,2e8fe7b2f2b541a60c90c625446647b22c5cacc2,docs/extensiondev.rst,2,0,2,2,NEW_ONLY,1,1,3.022857941687107
fault,flask,cross_staged,partial_dense_crash,1,after_recovery,14,0bc6be604d465406c5909b13162e7097ab0ea2f8,docs/installation.rst,2,0,2,2,NEW_ONLY,1,1,2.9491549357771873
fault,flask,cross_staged,partial_dense_crash,1,after_recovery,15,9c02f07f9bb4c88207c2a6860742c452c35d2948,docs/security.rst,2,0,2,2,NEW_ONLY,1,1,2.992645837366581
fault,flask,cross_staged,partial_dense_crash,1,after_recovery,16,dca8cf013b2c0086539697ae6e4515a1c819092c,docs/patterns/celery.rst,2,0,2,2,NEW_ONLY,1,1,3.059583716094494
fault,flask,cross_staged,partial_dense_crash,1,after_recovery,17,8f13f5b6d672f1ba434f9c8ebe2c1b1dd385962e,docs/cli.rst,2,0,2,2,NEW_ONLY,1,1,2.979830838739872
