method,predicate,natural_loss,shuffle_mean_loss,natural_minus_shuffle,shuffle_sd,z_score,p_two_sided,holm_p
ivf,time_of_day==morning,0.058500051498413086,0.004084989428520203,0.05441506206989288,0.0011147660947185298,48.8129862647395,0.019801980198019802,0.43564356435643564
ivf,time_of_day==afternoon,0.014999985694885254,0.0028699934482574463,0.012129992246627808,0.0008836932867480565,13.7264732328855,0.019801980198019802,0.43564356435643564
ivf,time_of_day==evening,0.578499972820282,0.003309996128082275,0.5751899766921997,0.0009581670425225303,600.3024015289847,0.019801980198019802,0.43564356435643564
ivf,sig_has_yellow==True,0.0009999871253967285,0.001719987988471985,-0.0007200008630752564,0.0006486942127473107,-1.1099233643937598,0.43564356435643564,0.43564356435643564
ivf,sig_has_pedestrian==True,0.004999995231628418,0.002574992775917053,0.002425002455711365,0.0007829530264091165,3.097251525845981,0.019801980198019802,0.43564356435643564
ivf,sig_has_yellow==False,0.11900001764297485,0.0035899925231933595,0.11541002511978149,0.001057394963641889,109.14561643294125,0.019801980198019802,0.43564356435643564
ivf,sig_has_pedestrian==False,0.006999969482421875,0.0019649863243103027,0.005034983158111572,0.0006862906940292837,7.336516729595538,0.019801980198019802,0.43564356435643564
ivf,veh_density_bin==low,0.25099998712539673,0.0032099932432174683,0.24778999388217926,0.0011082328639520622,223.5901875338157,0.019801980198019802,0.43564356435643564
ivf,veh_density_bin==mid,0.1755000352859497,0.0035549920797348024,0.1719450432062149,0.0011121381806549083,154.60762538065288,0.019801980198019802,0.43564356435643564
ivf,veh_density_bin==high,0.20249998569488525,0.0028699970245361327,0.19962998867034912,0.000947142443282297,210.7708192006861,0.019801980198019802,0.43564356435643564
ivf,hour==6,0.13050001859664917,0.016664990782737733,0.11383502781391144,0.002680881226386085,42.46179453737484,0.019801980198019802,0.43564356435643564
ivf,hour==7,0.2915000319480896,0.016429994106292724,0.2750700378417969,0.002650537648772892,103.77895894787419,0.019801980198019802,0.43564356435643564
ivf,hour==8,0.2955000400543213,0.016564989686012267,0.278935050368309,0.002824543119600128,98.75404217861542,0.019801980198019802,0.43564356435643564
ivf,hour==9,0.31450003385543823,0.028815010786056517,0.2856850230693817,0.003924577055308505,72.79383715576569,0.019801980198019802,0.43564356435643564
ivf,hour==13,0.33149993419647217,0.08302000164985657,0.2484799325466156,0.006763287785219607,36.739517885020376,0.019801980198019802,0.43564356435643564
ivf,hour==14,0.2850000262260437,0.009164996147155761,0.27583503007888793,0.0019069990804108253,144.643504505238,0.019801980198019802,0.43564356435643564
ivf,hour==15,0.28550004959106445,0.009654995799064637,0.2758450537919998,0.0019393506259774026,142.2357824815604,0.019801980198019802,0.43564356435643564
ivf,hour==16,0.3389999270439148,0.11250001728534699,0.22649990975856782,0.008065699536896948,28.08186800443441,0.019801980198019802,0.43564356435643564
ivf,hour==17,0.07149994373321533,0.014319996833801269,0.057179946899414066,0.002511095583949535,22.77091611521993,0.019801980198019802,0.43564356435643564
ivf,hour==18,0.5945000052452087,0.009544993042945862,0.5849550122022629,0.002078138949405557,281.4802217000874,0.019801980198019802,0.43564356435643564
ivf,hour==19,0.5864999890327454,0.009904996752738952,0.5765949922800064,0.002047045134020203,281.6718511465492,0.019801980198019802,0.43564356435643564
ivf,hour==20,0.5900000333786011,0.01501500427722931,0.5749850291013717,0.0026404608896813684,217.75934320722195,0.019801980198019802,0.43564356435643564
