protocol,repeat,doc_id,expected_version,expected_deleted,expected_epoch,dense_version,sparse_version,cache_version,stale,future,mixed,missing,answer_error,update_window,latency_ms
naive_eager,4,68,2,0,0,2,2,2,0,0,0,0,0,0,8.109190501272678
naive_eager,4,22,2,0,0,2,2,2,0,0,0,0,0,0,8.372057229280472
naive_eager,4,102,2,0,0,2,2,2,0,0,0,0,0,0,17.712377943098545
naive_eager,4,77,2,0,0,2,2,2,0,0,0,0,0,1,11.680259369313717
naive_eager,4,45,1,0,0,1,1,1,0,0,0,0,0,1,11.735894717276096
naive_eager,4,93,1,0,0,1,1,1,0,0,0,0,0,1,12.101794593036175
naive_eager,4,116,2,0,0,2,2,2,0,0,0,0,0,1,11.682683601975441
naive_eager,4,99,2,0,0,1,1,1,1,0,0,1,1,1,14.624729752540588
naive_eager,4,45,2,0,0,1,1,1,1,0,0,1,1,1,28.070137836039066
naive_eager,4,90,2,0,0,1,1,1,1,0,0,1,1,1,24.104981683194637
naive_eager,4,15,1,0,0,1,1,1,0,0,0,0,0,1,31.018218956887722
naive_eager,4,99,2,0,0,1,1,1,1,0,0,1,1,1,10.757938027381897
naive_eager,4,48,2,1,0,1,1,1,1,0,0,0,1,1,11.304695159196854
naive_eager,4,31,2,1,0,1,1,1,1,0,0,0,1,1,10.964754968881607
naive_eager,4,66,2,0,0,2,2,2,0,0,0,0,0,1,11.598830111324787
naive_eager,4,39,2,0,0,1,1,1,1,0,0,1,1,1,11.676953174173832
naive_eager,4,17,1,0,0,1,1,1,0,0,0,0,0,1,11.344095692038536
naive_eager,4,32,1,0,0,1,1,1,0,0,0,0,0,1,11.696412228047848
naive_eager,4,99,2,0,0,2,1,1,1,0,1,0,1,1,24.290074594318867
naive_eager,4,1,2,0,0,1,1,1,1,0,0,1,1,1,16.68932195752859
naive_eager,4,48,2,1,0,1,1,1,1,0,0,0,1,1,34.05206184834242
naive_eager,4,31,2,1,0,1,1,1,1,0,0,0,1,1,31.115375459194183
naive_eager,4,20,2,0,0,2,1,1,1,0,1,0,1,1,11.734151281416416
naive_eager,4,36,2,1,0,1,1,1,1,0,0,0,1,1,11.822168715298176
naive_eager,4,48,2,1,0,1,1,1,1,0,0,0,1,1,11.317184194922447
naive_eager,4,48,2,1,0,1,1,1,1,0,0,0,1,1,11.834404431283474
naive_eager,4,19,2,0,0,1,1,1,1,0,0,1,1,1,11.8356728926301
naive_eager,4,20,2,0,0,2,1,1,1,0,1,0,1,1,11.775939725339413
naive_eager,4,89,2,0,0,2,2,2,0,0,0,0,0,1,11.589117348194122
naive_eager,4,36,2,1,0,1,1,1,1,0,0,0,1,1,10.723771527409554
naive_eager,4,18,2,0,0,2,1,1,1,0,1,0,1,1,11.4116370677948
naive_eager,4,19,2,0,0,1,1,1,1,0,0,1,1,1,11.588462628424168
naive_eager,4,19,2,0,0,1,1,1,1,0,0,1,1,1,22.003247402608395
naive_eager,4,121,2,0,0,1,1,1,1,0,0,1,1,1,14.719135127961636
naive_eager,4,79,2,0,0,2,2,2,0,0,0,0,0,1,25.172129273414612
naive_eager,4,121,2,0,0,1,1,1,1,0,0,1,1,1,24.93745181709528
naive_eager,4,121,2,0,0,1,1,1,1,0,0,1,1,1,11.599864810705185
naive_eager,4,121,2,0,0,1,1,1,1,0,0,1,1,1,11.772602796554565
naive_eager,4,21,2,1,0,1,1,1,1,0,0,0,1,1,11.686736717820168
naive_eager,4,36,2,1,0,1,1,1,1,0,0,0,1,1,11.462369002401829
naive_eager,4,77,2,0,0,2,2,2,0,0,0,0,0,1,11.103826574981213
naive_eager,4,18,2,0,0,2,1,1,1,0,1,0,1,1,11.25233806669712
naive_eager,4,45,2,0,0,2,1,1,1,0,1,0,1,1,11.464289389550686
naive_eager,4,8,2,0,0,1,1,1,1,0,0,1,1,1,11.677500791847706
naive_eager,4,20,2,0,0,2,2,1,1,0,1,0,1,1,19.142311066389084
naive_eager,4,18,2,0,0,2,2,1,1,0,1,0,1,1,28.58554106205702
naive_eager,4,90,2,0,0,2,2,1,1,0,1,0,1,1,28.75832747668028
naive_eager,4,8,2,0,0,2,2,1,1,0,1,0,1,1,25.136737152934074
naive_eager,4,48,2,1,0,,,1,1,0,0,0,1,1,11.12994085997343
naive_eager,4,111,2,0,0,2,2,2,0,0,0,0,0,1,11.285508051514626
naive_eager,4,25,2,0,0,2,2,2,0,0,0,0,0,1,11.414586566388607
naive_eager,4,39,2,0,0,2,2,1,1,0,1,0,1,1,11.38343196362257
naive_eager,4,51,2,0,0,2,2,2,0,0,0,0,0,1,11.461537331342697
naive_eager,4,1,2,0,0,2,2,1,1,0,1,0,1,1,11.661742813885212
naive_eager,4,30,2,0,0,2,2,1,1,0,1,0,1,1,11.961161158978939
naive_eager,4,39,2,0,0,2,2,1,1,0,1,0,1,1,12.02355232089758
naive_eager,4,7,2,0,0,2,2,2,0,0,0,0,0,0,8.845820091664791
naive_eager,4,45,2,0,0,2,2,2,0,0,0,0,0,0,15.965805388987064
naive_eager,4,30,2,0,0,2,2,2,0,0,0,0,0,0,12.117928825318813
naive_eager,4,18,2,0,0,2,2,2,0,0,0,0,0,0,12.11332343518734
naive_eager,4,116,2,0,0,2,2,2,0,0,0,0,0,1,12.466278858482838
naive_eager,4,31,2,1,0,,,,0,0,0,0,0,1,14.70053382217884
naive_eager,4,45,2,0,0,2,2,2,0,0,0,0,0,1,14.606130309402943
naive_eager,4,100,1,0,0,1,1,1,0,0,0,0,0,1,14.914319850504398
naive_eager,4,12,2,0,0,1,1,1,1,0,0,1,1,1,25.2247778698802
naive_eager,4,124,2,0,0,1,1,1,1,0,0,1,1,1,22.476471960544586
naive_eager,4,43,2,1,0,1,1,1,1,0,0,0,1,1,19.325454719364643
naive_eager,4,67,2,0,0,1,1,1,1,0,0,1,1,1,26.38328541070223
naive_eager,4,63,2,0,0,1,1,1,1,0,0,1,1,1,12.330709025263786
naive_eager,4,119,2,0,0,1,1,1,1,0,0,1,1,1,12.179553508758545
naive_eager,4,53,2,0,0,1,1,1,1,0,0,1,1,1,12.542913667857647
naive_eager,4,76,1,0,0,1,1,1,0,0,0,0,0,1,12.175141833722591
naive_eager,4,34,2,0,0,1,1,1,1,0,0,1,1,1,12.199247255921364
naive_eager,4,13,2,0,0,1,1,1,1,0,0,1,1,1,12.599397450685501
naive_eager,4,15,1,0,0,1,1,1,0,0,0,0,0,1,12.046052142977715
naive_eager,4,13,2,0,0,1,1,1,1,0,0,1,1,1,12.72986363619566
naive_eager,4,34,2,0,0,1,1,1,1,0,0,1,1,1,12.456998229026794
naive_eager,4,109,1,0,0,1,1,1,0,0,0,0,0,1,9.780114516615868
naive_eager,4,100,2,1,0,1,1,1,1,0,0,0,1,1,25.888090021908283
naive_eager,4,67,2,0,0,2,1,1,1,0,1,0,1,1,32.16284513473511
naive_eager,4,34,2,0,0,1,1,1,1,0,0,1,1,1,29.059486463665962
naive_eager,4,63,2,0,0,2,1,1,1,0,1,0,1,1,11.748007498681545
naive_eager,4,11,2,0,0,2,2,2,0,0,0,0,0,1,13.065668754279613
naive_eager,4,100,2,1,0,1,1,1,1,0,0,0,1,1,13.583328574895859
naive_eager,4,34,2,0,0,1,1,1,1,0,0,1,1,1,13.96497618407011
naive_eager,4,54,2,0,0,1,1,1,1,0,0,1,1,1,13.67597933858633
naive_eager,4,43,2,1,0,1,1,1,1,0,0,0,1,1,12.49532401561737
naive_eager,4,43,2,1,0,1,1,1,1,0,0,0,1,1,11.704894714057446
naive_eager,4,56,2,1,0,1,1,1,1,0,0,0,1,1,10.82607451826334
naive_eager,4,67,2,0,0,2,1,1,1,0,1,0,1,1,10.738717392086983
naive_eager,4,38,2,0,0,2,2,1,1,0,1,0,1,1,30.426696874201298
naive_eager,4,127,2,1,0,,,,0,0,0,0,0,1,27.307135984301567
naive_eager,4,91,2,0,0,2,2,1,1,0,1,0,1,1,27.97032054513693
naive_eager,4,38,2,0,0,2,2,1,1,0,1,0,1,1,36.97763662785292
naive_eager,4,34,2,0,0,1,1,1,1,0,0,1,1,1,11.387890204787254
naive_eager,4,124,2,0,0,2,1,1,1,0,1,0,1,1,11.82393915951252
naive_eager,4,67,2,0,0,2,1,1,1,0,1,0,1,1,12.109667994081974
naive_eager,4,56,2,1,0,1,1,1,1,0,0,0,1,1,11.846154928207397
naive_eager,4,91,2,0,0,2,2,1,1,0,1,0,1,1,11.80644053965807
naive_eager,4,41,2,0,0,2,2,1,1,0,1,0,1,1,12.03304622322321
naive_eager,4,100,2,1,0,1,1,1,1,0,0,0,1,1,12.078577652573586
naive_eager,4,22,2,0,0,2,2,2,0,0,0,0,0,1,12.171214446425438
naive_eager,4,53,2,0,0,2,2,1,1,0,1,0,1,1,30.552493408322334
naive_eager,4,84,2,0,0,2,2,2,0,0,0,0,0,1,36.728695034980774
naive_eager,4,12,2,0,0,2,2,1,1,0,1,0,1,1,30.906361527740955
naive_eager,4,39,2,0,0,2,2,2,0,0,0,0,0,1,36.481655202805996
naive_eager,4,99,2,0,0,2,2,2,0,0,0,0,0,1,11.415273882448673
naive_eager,4,105,2,0,0,2,2,2,0,0,0,0,0,1,11.333376169204712
naive_eager,4,119,2,0,0,2,2,1,1,0,1,0,1,1,11.298151686787605
naive_eager,4,3,2,0,0,2,2,2,0,0,0,0,0,1,11.412981897592545
naive_eager,4,91,2,0,0,2,2,1,1,0,1,0,1,1,12.34368048608303
naive_eager,4,56,2,1,0,,,1,1,0,0,0,1,1,12.733726762235165
naive_eager,4,28,1,0,0,1,1,1,0,0,0,0,0,1,12.674784287810326
naive_eager,4,49,2,0,0,2,2,2,0,0,0,0,0,1,12.223133817315102
naive_eager,4,100,2,1,0,,,1,1,0,0,0,1,1,11.744746938347816
naive_eager,4,95,2,1,0,,,,0,0,0,0,0,0,4.3315524235367775
naive_eager,4,38,2,0,0,2,2,2,0,0,0,0,0,0,14.559682458639145
naive_eager,4,12,2,0,0,2,2,2,0,0,0,0,0,0,14.482314698398113
naive_eager,4,95,2,1,0,,,,0,0,0,0,0,0,11.193281970918179
naive_eager,4,121,2,0,0,2,2,2,0,0,0,0,0,1,11.414596810936928
naive_eager,4,109,1,0,0,1,1,1,0,0,0,0,0,1,11.629773303866386
naive_eager,4,34,2,0,0,2,2,2,0,0,0,0,0,1,11.092445813119411
naive_eager,4,56,2,1,0,,,,0,0,0,0,0,1,11.897524818778038
naive_eager,4,32,2,0,0,1,1,1,1,0,0,1,1,1,11.691341176629066
naive_eager,4,32,2,0,0,1,1,1,1,0,0,1,1,1,17.96757150441408
naive_eager,4,0,2,0,0,2,2,2,0,0,0,0,0,1,24.546045809984207
naive_eager,4,24,2,0,0,2,2,2,0,0,0,0,0,1,31.069510616362095
naive_eager,4,72,2,0,0,1,1,1,1,0,0,1,1,1,11.444306001067162
naive_eager,4,120,2,1,0,1,1,1,1,0,0,0,1,1,11.250347830355167
naive_eager,4,61,2,0,0,1,1,1,1,0,0,1,1,1,11.207455769181252
naive_eager,4,23,2,1,0,1,1,1,1,0,0,0,1,1,11.261597275733948
naive_eager,4,29,2,0,0,1,1,1,1,0,0,1,1,1,11.242452077567577
naive_eager,4,113,2,0,0,1,1,1,1,0,0,1,1,1,11.188359931111336
naive_eager,4,114,2,0,0,2,2,2,0,0,0,0,0,1,11.42317894846201
naive_eager,4,33,2,0,0,1,1,1,1,0,0,1,1,1,11.288313195109367
naive_eager,4,55,1,0,0,1,1,1,0,0,0,0,0,1,11.047754436731339
naive_eager,4,9,2,0,0,2,2,2,0,0,0,0,0,1,11.106754653155804
naive_eager,4,87,2,1,0,1,1,1,1,0,0,0,1,1,11.266164481639862
naive_eager,4,75,2,0,0,1,1,1,1,0,0,1,1,1,11.608551256358624
naive_eager,4,32,2,0,0,1,1,1,1,0,0,1,1,1,15.135734342038631
naive_eager,4,33,2,0,0,1,1,1,1,0,0,1,1,1,27.4701789021492
naive_eager,4,110,2,0,0,1,1,1,1,0,0,1,1,1,27.87801530212164
naive_eager,4,125,2,0,0,2,1,1,1,0,1,0,1,1,37.295694462955
naive_eager,4,25,2,0,0,2,2,2,0,0,0,0,0,1,23.064279928803444
naive_eager,4,29,2,0,0,2,1,1,1,0,1,0,1,1,11.35275512933731
naive_eager,4,40,1,0,0,1,1,1,0,0,0,0,0,1,11.714477092027664
naive_eager,4,88,2,1,0,1,1,1,1,0,0,0,1,1,11.291751638054848
naive_eager,4,87,2,1,0,1,1,1,1,0,0,0,1,1,11.062758043408394
naive_eager,4,59,2,0,0,2,2,2,0,0,0,0,0,1,11.186412535607815
naive_eager,4,125,2,0,0,2,1,1,1,0,1,0,1,1,11.41690369695425
naive_eager,4,94,2,0,0,2,2,2,0,0,0,0,0,1,11.635785922408104
naive_eager,4,87,2,1,0,1,1,1,1,0,0,0,1,1,21.84551302343607
naive_eager,4,40,1,0,0,1,1,1,0,0,0,0,0,1,21.76103089004755
naive_eager,4,29,2,0,0,2,2,1,1,0,1,0,1,1,21.63790538907051
naive_eager,4,29,2,0,0,2,2,1,1,0,1,0,1,1,21.053860895335674
naive_eager,4,73,2,1,0,,,,0,0,0,0,0,1,11.3059738650918
naive_eager,4,110,2,0,0,1,1,1,1,0,0,1,1,1,11.007011868059635
naive_eager,4,71,2,0,0,2,2,1,1,0,1,0,1,1,11.558454483747482
naive_eager,4,23,2,1,0,1,1,1,1,0,0,0,1,1,11.51905208826065
naive_eager,4,72,2,0,0,1,1,1,1,0,0,1,1,1,11.967032216489315
naive_eager,4,109,1,0,0,1,1,1,0,0,0,0,0,1,12.431243434548378
naive_eager,4,93,2,0,0,2,1,1,1,0,1,0,1,1,12.397415935993195
naive_eager,4,106,2,0,0,2,1,1,1,0,1,0,1,1,12.495853006839752
naive_eager,4,72,2,0,0,1,1,1,1,0,0,1,1,1,12.133593671023846
naive_eager,4,61,2,0,0,2,2,1,1,0,1,0,1,1,11.936458759009838
naive_eager,4,120,2,1,0,1,1,1,1,0,0,0,1,1,11.975287459790707
naive_eager,4,110,2,0,0,1,1,1,1,0,0,1,1,1,11.802383698523045
naive_eager,4,118,1,0,0,1,1,1,0,0,0,0,0,1,15.007073991000652
naive_eager,4,125,2,0,0,2,2,1,1,0,1,0,1,1,22.081722505390644
naive_eager,4,113,2,0,0,2,2,1,1,0,1,0,1,1,32.00835548341274
naive_eager,4,61,2,0,0,2,2,1,1,0,1,0,1,1,31.70650266110897
naive_eager,4,72,2,0,0,2,2,1,1,0,1,0,1,1,11.547481641173363
naive_eager,4,59,2,0,0,2,2,2,0,0,0,0,0,1,11.43314316868782
naive_eager,4,110,2,0,0,2,2,1,1,0,1,0,1,1,11.673109605908394
naive_eager,4,106,2,0,0,2,2,1,1,0,1,0,1,1,11.019742116332054
naive_eager,4,117,1,0,0,1,1,1,0,0,0,0,0,1,10.929293930530548
naive_eager,4,113,2,0,0,2,2,1,1,0,1,0,1,1,10.957406833767891
naive_eager,4,87,2,1,0,,,1,1,0,0,0,1,1,11.427782475948334
naive_eager,4,71,2,0,0,2,2,1,1,0,1,0,1,1,11.789217591285706
naive_eager,4,106,2,0,0,2,2,1,1,0,1,0,1,1,11.246904730796814
naive_eager,4,72,2,0,0,2,2,1,1,0,1,0,1,1,11.58805936574936
naive_eager,4,29,2,0,0,2,2,1,1,0,1,0,1,1,11.274534277617931
naive_eager,4,121,2,0,0,2,2,2,0,0,0,0,0,1,11.343622580170631
naive_eager,4,110,2,0,0,2,2,2,0,0,0,0,0,0,4.379564896225929
naive_eager,4,125,2,0,0,2,2,2,0,0,0,0,0,0,11.54839526861906
naive_eager,4,113,2,0,0,2,2,2,0,0,0,0,0,0,18.307756632566452
naive_eager,4,32,2,0,0,2,2,2,0,0,0,0,0,0,12.491147965192795
naive_eager,4,71,2,0,0,2,2,2,0,0,0,0,0,1,12.866511940956116
naive_eager,4,33,2,0,0,2,2,2,0,0,0,0,0,1,12.214372865855694
naive_eager,4,93,2,0,0,2,2,2,0,0,0,0,0,1,12.256324291229248
naive_eager,4,32,2,0,0,2,2,2,0,0,0,0,0,1,18.712208606302738
naive_eager,4,104,2,0,0,1,1,1,1,0,0,1,1,1,25.109133683145046
naive_eager,4,23,2,1,0,,,,0,0,0,0,0,1,21.375907585024834
naive_eager,4,126,2,0,0,1,1,1,1,0,0,1,1,1,22.090930491685867
naive_eager,4,81,2,0,0,1,1,1,1,0,0,1,1,1,11.61249354481697
naive_eager,4,17,2,0,0,1,1,1,1,0,0,1,1,1,11.783499270677567
naive_eager,4,76,2,0,0,1,1,1,1,0,0,1,1,1,11.867490597069263
naive_eager,4,81,2,0,0,1,1,1,1,0,0,1,1,1,11.905234307050705
naive_eager,4,104,2,0,0,1,1,1,1,0,0,1,1,1,12.396814301609993
naive_eager,4,10,2,0,0,1,1,1,1,0,0,1,1,1,12.35564611852169
naive_eager,4,84,2,0,0,2,2,2,0,0,0,0,0,1,12.079187668859959
naive_eager,4,70,2,0,0,1,1,1,1,0,0,1,1,1,11.818927712738514
naive_eager,4,97,2,0,0,1,1,1,1,0,0,1,1,1,11.639107950031757
naive_eager,4,126,2,0,0,1,1,1,1,0,0,1,1,1,11.125248856842518
naive_eager,4,60,2,0,0,1,1,1,1,0,0,1,1,1,10.061652399599552
naive_eager,4,30,2,0,0,2,2,2,0,0,0,0,0,1,29.05873768031597
naive_eager,4,75,2,0,0,2,2,2,0,0,0,0,0,1,29.208135791122913
naive_eager,4,76,2,0,0,2,1,1,1,0,1,0,1,1,29.059207066893578
naive_eager,4,83,2,0,0,2,1,1,1,0,1,0,1,1,11.06011588126421
naive_eager,4,122,2,0,0,2,1,1,1,0,1,0,1,1,11.737084947526455
naive_eager,4,125,2,0,0,2,2,2,0,0,0,0,0,1,12.264593504369259
naive_eager,4,126,2,0,0,2,1,1,1,0,1,0,1,1,11.689954437315464
naive_eager,4,6,1,0,0,1,1,1,0,0,0,0,0,1,12.022200971841812
naive_eager,4,87,2,1,0,,,,0,0,0,0,0,1,11.52798905968666
naive_eager,4,122,2,0,0,2,1,1,1,0,1,0,1,1,11.287635192275047
naive_eager,4,108,2,0,0,2,1,1,1,0,1,0,1,1,11.192549020051956
naive_eager,4,70,2,0,0,2,1,1,1,0,1,0,1,1,11.678327806293964
naive_eager,4,84,2,0,0,2,2,2,0,0,0,0,0,1,12.342219240963459
naive_eager,4,60,2,0,0,1,1,1,1,0,0,1,1,1,12.244010344147682
naive_eager,4,81,2,0,0,2,1,1,1,0,1,0,1,1,11.449608951807022
naive_eager,4,108,2,0,0,2,1,1,1,0,1,0,1,1,18.193120136857033
naive_eager,4,60,2,0,0,1,1,1,1,0,0,1,1,1,28.561473824083805
naive_eager,4,126,2,0,0,2,2,1,1,0,1,0,1,1,28.567670844495296
naive_eager,4,38,2,0,0,2,2,2,0,0,0,0,0,1,11.597509495913982
naive_eager,4,18,2,0,0,2,2,2,0,0,0,0,0,1,11.699347756803036
naive_eager,4,89,2,0,0,2,2,2,0,0,0,0,0,1,11.63205225020647
naive_eager,4,16,2,1,0,1,1,1,1,0,0,0,1,1,11.00290846079588
naive_eager,4,108,2,0,0,2,1,1,1,0,1,0,1,1,12.092797085642815
naive_eager,4,117,2,1,0,1,1,1,1,0,0,0,1,1,12.024607509374619
naive_eager,4,70,2,0,0,2,2,1,1,0,1,0,1,1,11.98937650769949
naive_eager,4,16,2,1,0,,,1,1,0,0,0,1,1,21.28046192228794
naive_eager,4,62,2,1,0,,,1,1,0,0,0,1,1,28.286254964768887
naive_eager,4,122,2,0,0,2,2,1,1,0,1,0,1,1,24.758356623351574
naive_eager,4,81,2,0,0,2,2,1,1,0,1,0,1,1,23.98492582142353
naive_eager,4,99,2,0,0,2,2,2,0,0,0,0,0,1,12.335339561104774
naive_eager,4,26,1,0,0,1,1,1,0,0,0,0,0,1,12.25961558520794
naive_eager,4,60,2,0,0,2,2,1,1,0,1,0,1,1,12.321513146162033
naive_eager,4,62,2,1,0,,,1,1,0,0,0,1,1,11.863475665450096
naive_eager,4,126,2,0,0,2,2,1,1,0,1,0,1,1,11.127186007797718
naive_eager,4,116,2,0,0,2,2,2,0,0,0,0,0,1,11.742382310330868
naive_eager,4,60,2,0,0,2,2,1,1,0,1,0,1,1,11.479494161903858
naive_eager,4,24,2,0,0,2,2,2,0,0,0,0,0,0,8.419645018875599
naive_eager,4,40,1,0,0,1,1,1,0,0,0,0,0,0,8.042380213737488
naive_eager,4,60,2,0,0,2,2,2,0,0,0,0,0,0,17.813630402088165
naive_eager,4,126,2,0,0,2,2,2,0,0,0,0,0,0,11.64222415536642
naive_eager,4,62,2,1,0,,,,0,0,0,0,0,1,11.570057831704617
naive_eager,4,62,2,1,0,,,,0,0,0,0,0,1,11.051141656935215
naive_eager,4,60,2,0,0,2,2,2,0,0,0,0,0,1,12.021276168525219
naive_eager,4,122,2,0,0,2,2,2,0,0,0,0,0,1,11.697406880557537
naive_eager,4,93,2,0,0,2,2,2,0,0,0,0,0,1,12.268456630408764
naive_eager,4,119,2,0,0,2,2,2,0,0,0,0,0,1,24.403396993875504
naive_eager,4,121,2,0,0,2,2,2,0,0,0,0,0,1,21.278245374560356
naive_eager,4,50,2,0,0,1,1,1,1,0,0,1,1,1,27.76745054870844
naive_eager,4,40,2,1,0,1,1,1,1,0,0,0,1,1,11.396007612347603
naive_eager,4,50,2,0,0,1,1,1,1,0,0,1,1,1,11.095540598034859
naive_eager,4,4,2,0,0,1,1,1,1,0,0,1,1,1,10.846961289644241
naive_eager,4,15,2,0,0,1,1,1,1,0,0,1,1,1,10.933849029242992
naive_eager,4,50,2,0,0,1,1,1,1,0,0,1,1,1,10.33719815313816
naive_eager,4,15,2,0,0,1,1,1,1,0,0,1,1,1,11.169489473104477
naive_eager,4,109,2,0,0,1,1,1,1,0,0,1,1,1,11.275733821094036
naive_eager,4,108,2,0,0,2,2,2,0,0,0,0,0,1,11.947494000196457
naive_eager,4,106,2,0,0,2,2,2,0,0,0,0,0,1,16.30965992808342
naive_eager,4,92,2,0,0,2,1,1,1,0,1,0,1,1,31.675003468990326
naive_eager,4,91,2,0,0,2,2,2,0,0,0,0,0,1,24.50372837483883
naive_eager,4,15,2,0,0,2,1,1,1,0,1,0,1,1,35.03882605582476
naive_eager,4,92,2,0,0,2,1,1,1,0,1,0,1,1,22.649817168712616
naive_eager,4,26,2,0,0,1,1,1,1,0,0,1,1,1,10.999159887433052
naive_eager,4,71,2,0,0,2,2,2,0,0,0,0,0,1,11.438285931944847
naive_eager,4,40,2,1,0,1,1,1,1,0,0,0,1,1,11.537821032106876
naive_eager,4,55,2,1,0,1,1,1,1,0,0,0,1,1,11.602653190493584
naive_eager,4,82,2,0,0,2,1,1,1,0,1,0,1,1,11.71293668448925
naive_eager,4,27,2,0,0,2,2,2,0,0,0,0,0,1,11.293288320302963
naive_eager,4,6,2,0,0,2,1,1,1,0,1,0,1,1,11.876042932271957
naive_eager,4,118,2,1,0,1,1,1,1,0,0,0,1,1,11.588498018682003
naive_eager,4,15,2,0,0,2,1,1,1,0,1,0,1,1,11.952286586165428
naive_eager,4,4,2,0,0,2,1,1,1,0,1,0,1,1,11.9091821834445
naive_eager,4,4,2,0,0,2,2,1,1,0,1,0,1,1,19.32283118367195
naive_eager,4,92,2,0,0,2,1,1,1,0,1,0,1,1,26.315877214074135
naive_eager,4,4,2,0,0,2,2,1,1,0,1,0,1,1,19.54525802284479
naive_eager,4,96,2,0,0,1,1,1,1,0,0,1,1,1,25.318163447082043
naive_eager,4,92,2,0,0,2,1,1,1,0,1,0,1,1,11.102527379989624
naive_eager,4,88,2,1,0,,,,0,0,0,0,0,1,11.195730417966843
naive_eager,4,4,2,0,0,2,2,1,1,0,1,0,1,1,11.21312566101551
naive_eager,4,40,2,1,0,1,1,1,1,0,0,0,1,1,11.697998270392418
naive_eager,4,21,2,1,0,,,,0,0,0,0,0,1,11.932163499295712
naive_eager,4,26,2,0,0,1,1,1,1,0,0,1,1,1,11.94874569773674
naive_eager,4,55,2,1,0,1,1,1,1,0,0,0,1,1,11.73078827559948
naive_eager,4,96,2,0,0,1,1,1,1,0,0,1,1,1,11.612054891884327
naive_eager,4,98,2,0,0,2,2,1,1,0,1,0,1,1,11.701474897563457
naive_eager,4,50,2,0,0,2,2,1,1,0,1,0,1,1,14.563076198101044
naive_eager,4,109,2,0,0,2,2,1,1,0,1,0,1,1,27.87139266729355
naive_eager,4,26,2,0,0,2,2,1,1,0,1,0,1,1,24.323424324393272
naive_eager,4,109,2,0,0,2,2,1,1,0,1,0,1,1,30.810963362455368
naive_eager,4,76,2,0,0,2,2,2,0,0,0,0,0,1,10.656418278813362
naive_eager,4,15,2,0,0,2,2,1,1,0,1,0,1,1,10.717300698161125
naive_eager,4,73,2,1,0,,,,0,0,0,0,0,1,11.296829208731651
naive_eager,4,25,2,0,0,2,2,2,0,0,0,0,0,1,11.433183215558529
naive_eager,4,26,2,0,0,2,2,1,1,0,1,0,1,1,11.652945540845394
naive_eager,4,118,2,1,0,,,1,1,0,0,0,1,1,10.808678343892097
naive_eager,4,98,2,0,0,2,2,1,1,0,1,0,1,1,11.127223260700703
naive_eager,4,57,2,0,0,2,2,1,1,0,1,0,1,1,11.142492294311523
naive_eager,4,96,2,0,0,2,2,1,1,0,1,0,1,1,10.370854288339615
naive_eager,4,55,2,1,0,,,1,1,0,0,0,1,1,10.566305369138718
naive_eager,4,96,2,0,0,2,2,1,1,0,1,0,1,1,10.37229597568512
naive_eager,4,118,2,1,0,,,1,1,0,0,0,1,1,10.26717945933342
naive_eager,4,46,2,0,0,2,2,2,0,0,0,0,0,1,11.082477867603302
naive_eager,4,118,2,1,0,,,,0,0,0,0,0,0,11.180979199707508
naive_eager,4,96,2,0,0,2,2,2,0,0,0,0,0,0,7.9664913937449455
naive_eager,4,57,2,0,0,2,2,2,0,0,0,0,0,0,14.04367946088314
naive_eager,4,57,2,0,0,2,2,2,0,0,0,0,0,0,11.260396800935268
naive_eager,4,109,2,0,0,2,2,2,0,0,0,0,0,0,11.894900351762772
naive_eager,4,55,2,1,0,,,,0,0,0,0,0,0,12.163210660219193
naive_eager,4,40,2,1,0,,,,0,0,0,0,0,0,11.914640665054321
naive_eager,4,42,2,0,0,2,2,2,0,0,0,0,0,0,11.723645031452179
naive_eager,4,55,2,1,0,,,,0,0,0,0,0,0,10.794773697853088
naive_eager,4,113,2,0,0,2,2,2,0,0,0,0,0,0,11.092675849795341
naive_eager,4,98,2,0,0,2,2,2,0,0,0,0,0,0,11.71590480953455
naive_eager,4,38,2,0,0,2,2,2,0,0,0,0,0,0,11.887853033840656
naive_eager,4,33,2,0,0,2,2,2,0,0,0,0,0,0,12.289384379982948
naive_eager,4,57,2,0,0,2,2,2,0,0,0,0,0,0,12.105990201234818
naive_eager,4,96,2,0,0,2,2,2,0,0,0,0,0,0,11.358121410012245
naive_eager,4,82,2,0,0,2,2,2,0,0,0,0,0,0,11.400370858609676
naive_eager,4,4,2,0,0,2,2,2,0,0,0,0,0,0,11.356774717569351
naive_eager,4,15,2,0,0,2,2,2,0,0,0,0,0,0,11.320851743221283
naive_eager,4,57,2,0,0,2,2,2,0,0,0,0,0,0,11.217468418180943
naive_eager,4,99,2,0,0,2,2,2,0,0,0,0,0,0,10.860980488359928
naive_eager,4,3,2,0,0,2,2,2,0,0,0,0,0,0,11.366506107151508
naive_eager,4,28,2,0,0,2,2,2,0,0,0,0,0,0,11.448096483945847
naive_eager,4,92,2,0,0,2,2,2,0,0,0,0,0,0,11.565840803086758
naive_eager,4,4,2,0,0,2,2,2,0,0,0,0,0,0,11.745443567633629
naive_eager,4,6,2,0,0,2,2,2,0,0,0,0,0,0,11.194768361747265
naive_eager,4,50,2,0,0,2,2,2,0,0,0,0,0,0,11.466818861663342
naive_eager,4,15,2,0,0,2,2,2,0,0,0,0,0,0,11.485142633318901
