dataset,query_id,difficulty,event_type,event_family,contract_family,cluster,positive_count,candidate_count,representation,vector_bytes_per_clip,ndcg_at_10,hit_at_10,recall_at_10
VRU,vru2:road_type:0038,road_type,ego-car hits a crossing cyclist,dynamic_event,context_filtered,VRU|ego-car hits a crossing cyclist,24,584,fusion,12288,0.06943122193677728,1.0,0.041666666666666664
VRU,vru2:road_type:0039,road_type,ego-car hits a crossing cyclist,dynamic_event,context_filtered,VRU|ego-car hits a crossing cyclist,21,133,caption,4096,0.5193185983095429,1.0,0.23809523809523808
VRU,vru2:road_type:0039,road_type,ego-car hits a crossing cyclist,dynamic_event,context_filtered,VRU|ego-car hits a crossing cyclist,21,133,center_frame,2048,0.23365080824310536,1.0,0.09523809523809523
VRU,vru2:road_type:0039,road_type,ego-car hits a crossing cyclist,dynamic_event,context_filtered,VRU|ego-car hits a crossing cyclist,21,133,visual_4frame,8192,0.22082856303278733,1.0,0.14285714285714285
VRU,vru2:road_type:0039,road_type,ego-car hits a crossing cyclist,dynamic_event,context_filtered,VRU|ego-car hits a crossing cyclist,21,133,fusion,12288,0.27426546945536817,1.0,0.14285714285714285
VRU,vru2:location:0040,location,ego-car hits a crossing cyclist,dynamic_event,context_filtered,VRU|ego-car hits a crossing cyclist,65,873,caption,4096,0.07336392209936006,1.0,0.015384615384615385
VRU,vru2:location:0040,location,ego-car hits a crossing cyclist,dynamic_event,context_filtered,VRU|ego-car hits a crossing cyclist,65,873,center_frame,2048,0.1396181455537491,1.0,0.03076923076923077
VRU,vru2:location:0040,location,ego-car hits a crossing cyclist,dynamic_event,context_filtered,VRU|ego-car hits a crossing cyclist,65,873,visual_4frame,8192,0.07839826897867534,1.0,0.015384615384615385
VRU,vru2:location:0040,location,ego-car hits a crossing cyclist,dynamic_event,context_filtered,VRU|ego-car hits a crossing cyclist,65,873,fusion,12288,0.06625422345438904,1.0,0.015384615384615385
VRU,vru2:location:0041,location,ego-car hits a crossing cyclist,dynamic_event,context_filtered,VRU|ego-car hits a crossing cyclist,12,111,caption,4096,0.12987501165334078,1.0,0.16666666666666666
VRU,vru2:location:0041,location,ego-car hits a crossing cyclist,dynamic_event,context_filtered,VRU|ego-car hits a crossing cyclist,12,111,center_frame,2048,0.06625422345438904,1.0,0.08333333333333333
VRU,vru2:location:0041,location,ego-car hits a crossing cyclist,dynamic_event,context_filtered,VRU|ego-car hits a crossing cyclist,12,111,visual_4frame,8192,0.2200917662980802,1.0,0.08333333333333333
VRU,vru2:location:0041,location,ego-car hits a crossing cyclist,dynamic_event,context_filtered,VRU|ego-car hits a crossing cyclist,12,111,fusion,12288,0.3241295975188818,1.0,0.3333333333333333
VRU,vru2:nofilter:0042,nofilter,ego-car hits a pedestrian,dynamic_event,open_event,VRU|ego-car hits a pedestrian,44,1000,caption,4096,0.0,0.0,0.0
VRU,vru2:nofilter:0042,nofilter,ego-car hits a pedestrian,dynamic_event,open_event,VRU|ego-car hits a pedestrian,44,1000,center_frame,2048,0.06362078819895173,1.0,0.022727272727272728
VRU,vru2:nofilter:0042,nofilter,ego-car hits a pedestrian,dynamic_event,open_event,VRU|ego-car hits a pedestrian,44,1000,visual_4frame,8192,0.0,0.0,0.0
VRU,vru2:nofilter:0042,nofilter,ego-car hits a pedestrian,dynamic_event,open_event,VRU|ego-car hits a pedestrian,44,1000,fusion,12288,0.06625422345438904,1.0,0.022727272727272728
VRU,vru2:weather_light:0043,weather_light,ego-car hits a pedestrian,dynamic_event,context_filtered,VRU|ego-car hits a pedestrian,19,110,caption,4096,0.09478836436955079,1.0,0.05263157894736842
VRU,vru2:weather_light:0043,weather_light,ego-car hits a pedestrian,dynamic_event,context_filtered,VRU|ego-car hits a pedestrian,19,110,center_frame,2048,0.5868924718493931,1.0,0.2631578947368421
VRU,vru2:weather_light:0043,weather_light,ego-car hits a pedestrian,dynamic_event,context_filtered,VRU|ego-car hits a pedestrian,19,110,visual_4frame,8192,0.3308744461818275,1.0,0.21052631578947367
VRU,vru2:weather_light:0043,weather_light,ego-car hits a pedestrian,dynamic_event,context_filtered,VRU|ego-car hits a pedestrian,19,110,fusion,12288,0.21538297927698713,1.0,0.15789473684210525
VRU,vru2:weather_light:0044,weather_light,ego-car hits a pedestrian,dynamic_event,context_filtered,VRU|ego-car hits a pedestrian,18,695,caption,4096,0.06943122193677728,1.0,0.05555555555555555
VRU,vru2:weather_light:0044,weather_light,ego-car hits a pedestrian,dynamic_event,context_filtered,VRU|ego-car hits a pedestrian,18,695,center_frame,2048,0.0,0.0,0.0
VRU,vru2:weather_light:0044,weather_light,ego-car hits a pedestrian,dynamic_event,context_filtered,VRU|ego-car hits a pedestrian,18,695,visual_4frame,8192,0.0,0.0,0.0
VRU,vru2:weather_light:0044,weather_light,ego-car hits a pedestrian,dynamic_event,context_filtered,VRU|ego-car hits a pedestrian,18,695,fusion,12288,0.07839826897867534,1.0,0.05555555555555555
VRU,vru2:road_type:0045,road_type,ego-car hits a pedestrian,dynamic_event,context_filtered,VRU|ego-car hits a pedestrian,31,584,caption,4096,0.0,0.0,0.0
VRU,vru2:road_type:0045,road_type,ego-car hits a pedestrian,dynamic_event,context_filtered,VRU|ego-car hits a pedestrian,31,584,center_frame,2048,0.1100458831490401,1.0,0.03225806451612903
VRU,vru2:road_type:0045,road_type,ego-car hits a pedestrian,dynamic_event,context_filtered,VRU|ego-car hits a pedestrian,31,584,visual_4frame,8192,0.0,0.0,0.0
VRU,vru2:road_type:0045,road_type,ego-car hits a pedestrian,dynamic_event,context_filtered,VRU|ego-car hits a pedestrian,31,584,fusion,12288,0.06362078819895173,1.0,0.03225806451612903
VRU,vru2:road_type:0046,road_type,ego-car hits a pedestrian,dynamic_event,context_filtered,VRU|ego-car hits a pedestrian,6,133,caption,4096,0.30260241349881345,1.0,0.16666666666666666
VRU,vru2:road_type:0046,road_type,ego-car hits a pedestrian,dynamic_event,context_filtered,VRU|ego-car hits a pedestrian,6,133,center_frame,2048,0.0,0.0,0.0
VRU,vru2:road_type:0046,road_type,ego-car hits a pedestrian,dynamic_event,context_filtered,VRU|ego-car hits a pedestrian,6,133,visual_4frame,8192,0.0,0.0,0.0
VRU,vru2:road_type:0046,road_type,ego-car hits a pedestrian,dynamic_event,context_filtered,VRU|ego-car hits a pedestrian,6,133,fusion,12288,0.0,0.0,0.0
VRU,vru2:location:0047,location,ego-car hits a pedestrian,dynamic_event,context_filtered,VRU|ego-car hits a pedestrian,33,873,caption,4096,0.0,0.0,0.0
VRU,vru2:location:0047,location,ego-car hits a pedestrian,dynamic_event,context_filtered,VRU|ego-car hits a pedestrian,33,873,center_frame,2048,0.0,0.0,0.0
VRU,vru2:location:0047,location,ego-car hits a pedestrian,dynamic_event,context_filtered,VRU|ego-car hits a pedestrian,33,873,visual_4frame,8192,0.0,0.0,0.0
VRU,vru2:location:0047,location,ego-car hits a pedestrian,dynamic_event,context_filtered,VRU|ego-car hits a pedestrian,33,873,fusion,12288,0.0,0.0,0.0
VRU,vru2:location:0048,location,ego-car hits a pedestrian,dynamic_event,context_filtered,VRU|ego-car hits a pedestrian,8,111,caption,4096,0.1089364926177559,1.0,0.125
VRU,vru2:location:0048,location,ego-car hits a pedestrian,dynamic_event,context_filtered,VRU|ego-car hits a pedestrian,8,111,center_frame,2048,0.0901000086523677,1.0,0.125
VRU,vru2:location:0048,location,ego-car hits a pedestrian,dynamic_event,context_filtered,VRU|ego-car hits a pedestrian,8,111,visual_4frame,8192,0.2529427027676571,1.0,0.125
VRU,vru2:location:0048,location,ego-car hits a pedestrian,dynamic_event,context_filtered,VRU|ego-car hits a pedestrian,8,111,fusion,12288,0.26939406759102513,1.0,0.375
VRU,vru2:nofilter:0049,nofilter,cyclist falls down,dynamic_event,open_event,VRU|cyclist falls down,32,1000,caption,4096,0.4373524791503101,1.0,0.09375
VRU,vru2:nofilter:0049,nofilter,cyclist falls down,dynamic_event,open_event,VRU|cyclist falls down,32,1000,center_frame,2048,0.07839826897867534,1.0,0.03125
VRU,vru2:nofilter:0049,nofilter,cyclist falls down,dynamic_event,open_event,VRU|cyclist falls down,32,1000,visual_4frame,8192,0.08514311764162101,1.0,0.03125
VRU,vru2:nofilter:0049,nofilter,cyclist falls down,dynamic_event,open_event,VRU|cyclist falls down,32,1000,fusion,12288,0.2895229882348575,1.0,0.0625
VRU,vru2:weather_light:0050,weather_light,cyclist falls down,dynamic_event,context_filtered,VRU|cyclist falls down,31,695,caption,4096,0.37148910739409025,1.0,0.0967741935483871
VRU,vru2:weather_light:0050,weather_light,cyclist falls down,dynamic_event,context_filtered,VRU|cyclist falls down,31,695,center_frame,2048,0.0,0.0,0.0
VRU,vru2:weather_light:0050,weather_light,cyclist falls down,dynamic_event,context_filtered,VRU|cyclist falls down,31,695,visual_4frame,8192,0.0,0.0,0.0
VRU,vru2:weather_light:0050,weather_light,cyclist falls down,dynamic_event,context_filtered,VRU|cyclist falls down,31,695,fusion,12288,0.12987501165334078,1.0,0.06451612903225806
VRU,vru2:road_type:0051,road_type,cyclist falls down,dynamic_event,context_filtered,VRU|cyclist falls down,14,584,caption,4096,0.22400556151517556,1.0,0.14285714285714285
VRU,vru2:road_type:0051,road_type,cyclist falls down,dynamic_event,context_filtered,VRU|cyclist falls down,14,584,center_frame,2048,0.0,0.0,0.0
VRU,vru2:road_type:0051,road_type,cyclist falls down,dynamic_event,context_filtered,VRU|cyclist falls down,14,584,visual_4frame,8192,0.07336392209936006,1.0,0.07142857142857142
VRU,vru2:road_type:0051,road_type,cyclist falls down,dynamic_event,context_filtered,VRU|cyclist falls down,14,584,fusion,12288,0.13886244387355456,1.0,0.07142857142857142
VRU,vru2:road_type:0052,road_type,cyclist falls down,dynamic_event,context_filtered,VRU|cyclist falls down,6,133,caption,4096,0.17856411732486627,1.0,0.3333333333333333
VRU,vru2:road_type:0052,road_type,cyclist falls down,dynamic_event,context_filtered,VRU|cyclist falls down,6,133,center_frame,2048,0.0,0.0,0.0
VRU,vru2:road_type:0052,road_type,cyclist falls down,dynamic_event,context_filtered,VRU|cyclist falls down,6,133,visual_4frame,8192,0.0874717141014082,1.0,0.16666666666666666
VRU,vru2:road_type:0052,road_type,cyclist falls down,dynamic_event,context_filtered,VRU|cyclist falls down,6,133,fusion,12288,0.0,0.0,0.0
VRU,vru2:road_type:0053,road_type,cyclist falls down,dynamic_event,context_filtered,VRU|cyclist falls down,6,241,caption,4096,0.10086747116627115,1.0,0.16666666666666666
VRU,vru2:road_type:0053,road_type,cyclist falls down,dynamic_event,context_filtered,VRU|cyclist falls down,6,241,center_frame,2048,0.0,0.0,0.0
VRU,vru2:road_type:0053,road_type,cyclist falls down,dynamic_event,context_filtered,VRU|cyclist falls down,6,241,visual_4frame,8192,0.0,0.0,0.0
VRU,vru2:road_type:0053,road_type,cyclist falls down,dynamic_event,context_filtered,VRU|cyclist falls down,6,241,fusion,12288,0.0,0.0,0.0
VRU,vru2:location:0054,location,cyclist falls down,dynamic_event,context_filtered,VRU|cyclist falls down,24,873,caption,4096,0.26180807422707547,1.0,0.125
VRU,vru2:location:0054,location,cyclist falls down,dynamic_event,context_filtered,VRU|cyclist falls down,24,873,center_frame,2048,0.0,0.0,0.0
VRU,vru2:location:0054,location,cyclist falls down,dynamic_event,context_filtered,VRU|cyclist falls down,24,873,visual_4frame,8192,0.0,0.0,0.0
VRU,vru2:location:0054,location,cyclist falls down,dynamic_event,context_filtered,VRU|cyclist falls down,24,873,fusion,12288,0.1100458831490401,1.0,0.041666666666666664
VRU,vru2:location:0055,location,cyclist falls down,dynamic_event,context_filtered,VRU|cyclist falls down,7,111,caption,4096,0.3592214174512367,1.0,0.42857142857142855
VRU,vru2:location:0055,location,cyclist falls down,dynamic_event,context_filtered,VRU|cyclist falls down,7,111,center_frame,2048,0.08671382849411972,1.0,0.14285714285714285
VRU,vru2:location:0055,location,cyclist falls down,dynamic_event,context_filtered,VRU|cyclist falls down,7,111,visual_4frame,8192,0.17342765698823945,1.0,0.14285714285714285
VRU,vru2:location:0055,location,cyclist falls down,dynamic_event,context_filtered,VRU|cyclist falls down,7,111,fusion,12288,0.21689524588991285,1.0,0.2857142857142857
VRU,vru2:nofilter:0056,nofilter,motorbike hits pedestrian,dynamic_event,open_event,VRU|motorbike hits pedestrian,19,1000,caption,4096,0.6936634693435664,1.0,0.3157894736842105
VRU,vru2:nofilter:0056,nofilter,motorbike hits pedestrian,dynamic_event,open_event,VRU|motorbike hits pedestrian,19,1000,center_frame,2048,0.07336392209936006,1.0,0.05263157894736842
VRU,vru2:nofilter:0056,nofilter,motorbike hits pedestrian,dynamic_event,open_event,VRU|motorbike hits pedestrian,19,1000,visual_4frame,8192,0.08514311764162101,1.0,0.05263157894736842
VRU,vru2:nofilter:0056,nofilter,motorbike hits pedestrian,dynamic_event,open_event,VRU|motorbike hits pedestrian,19,1000,fusion,12288,0.5321408435198609,1.0,0.21052631578947367
VRU,vru2:weather_light:0057,weather_light,motorbike hits pedestrian,dynamic_event,context_filtered,VRU|motorbike hits pedestrian,15,695,caption,4096,0.5009732673492617,1.0,0.26666666666666666
VRU,vru2:weather_light:0057,weather_light,motorbike hits pedestrian,dynamic_event,context_filtered,VRU|motorbike hits pedestrian,15,695,center_frame,2048,0.29345568839744024,1.0,0.13333333333333333
VRU,vru2:weather_light:0057,weather_light,motorbike hits pedestrian,dynamic_event,context_filtered,VRU|motorbike hits pedestrian,15,695,visual_4frame,8192,0.2863459897524693,1.0,0.13333333333333333
VRU,vru2:weather_light:0057,weather_light,motorbike hits pedestrian,dynamic_event,context_filtered,VRU|motorbike hits pedestrian,15,695,fusion,12288,0.5637884576902257,1.0,0.26666666666666666
VRU,vru2:road_type:0058,road_type,motorbike hits pedestrian,dynamic_event,context_filtered,VRU|motorbike hits pedestrian,13,584,caption,4096,0.42333070005078105,1.0,0.3076923076923077
VRU,vru2:road_type:0058,road_type,motorbike hits pedestrian,dynamic_event,context_filtered,VRU|motorbike hits pedestrian,13,584,center_frame,2048,0.2200917662980802,1.0,0.07692307692307693
VRU,vru2:road_type:0058,road_type,motorbike hits pedestrian,dynamic_event,context_filtered,VRU|motorbike hits pedestrian,13,584,visual_4frame,8192,0.08514311764162101,1.0,0.07692307692307693
VRU,vru2:road_type:0058,road_type,motorbike hits pedestrian,dynamic_event,context_filtered,VRU|motorbike hits pedestrian,13,584,fusion,12288,0.20323893375270083,1.0,0.23076923076923078
VRU,vru2:location:0059,location,motorbike hits pedestrian,dynamic_event,context_filtered,VRU|motorbike hits pedestrian,19,873,caption,4096,0.6745711375739729,1.0,0.3157894736842105
VRU,vru2:location:0059,location,motorbike hits pedestrian,dynamic_event,context_filtered,VRU|motorbike hits pedestrian,19,873,center_frame,2048,0.2200917662980802,1.0,0.05263157894736842
VRU,vru2:location:0059,location,motorbike hits pedestrian,dynamic_event,context_filtered,VRU|motorbike hits pedestrian,19,873,visual_4frame,8192,0.35895421017163476,1.0,0.10526315789473684
VRU,vru2:location:0059,location,motorbike hits pedestrian,dynamic_event,context_filtered,VRU|motorbike hits pedestrian,19,873,fusion,12288,0.4249260138166711,1.0,0.15789473684210525
VRU,vru2:nofilter:0060,nofilter,pedestrian falls down,dynamic_event,open_event,VRU|pedestrian falls down,13,1000,caption,4096,0.0,0.0,0.0
VRU,vru2:nofilter:0060,nofilter,pedestrian falls down,dynamic_event,open_event,VRU|pedestrian falls down,13,1000,center_frame,2048,0.0,0.0,0.0
VRU,vru2:nofilter:0060,nofilter,pedestrian falls down,dynamic_event,open_event,VRU|pedestrian falls down,13,1000,visual_4frame,8192,0.0,0.0,0.0
VRU,vru2:nofilter:0060,nofilter,pedestrian falls down,dynamic_event,open_event,VRU|pedestrian falls down,13,1000,fusion,12288,0.0,0.0,0.0
VRU,vru2:weather_light:0061,weather_light,pedestrian falls down,dynamic_event,context_filtered,VRU|pedestrian falls down,8,695,caption,4096,0.0,0.0,0.0
VRU,vru2:weather_light:0061,weather_light,pedestrian falls down,dynamic_event,context_filtered,VRU|pedestrian falls down,8,695,center_frame,2048,0.0,0.0,0.0
VRU,vru2:weather_light:0061,weather_light,pedestrian falls down,dynamic_event,context_filtered,VRU|pedestrian falls down,8,695,visual_4frame,8192,0.0,0.0,0.0
VRU,vru2:weather_light:0061,weather_light,pedestrian falls down,dynamic_event,context_filtered,VRU|pedestrian falls down,8,695,fusion,12288,0.0,0.0,0.0
VRU,vru2:road_type:0062,road_type,pedestrian falls down,dynamic_event,context_filtered,VRU|pedestrian falls down,8,584,caption,4096,0.0,0.0,0.0
VRU,vru2:road_type:0062,road_type,pedestrian falls down,dynamic_event,context_filtered,VRU|pedestrian falls down,8,584,center_frame,2048,0.0,0.0,0.0
VRU,vru2:road_type:0062,road_type,pedestrian falls down,dynamic_event,context_filtered,VRU|pedestrian falls down,8,584,visual_4frame,8192,0.0,0.0,0.0
VRU,vru2:road_type:0062,road_type,pedestrian falls down,dynamic_event,context_filtered,VRU|pedestrian falls down,8,584,fusion,12288,0.0,0.0,0.0
VRU,vru2:location:0063,location,pedestrian falls down,dynamic_event,context_filtered,VRU|pedestrian falls down,11,873,caption,4096,0.0,0.0,0.0
VRU,vru2:location:0063,location,pedestrian falls down,dynamic_event,context_filtered,VRU|pedestrian falls down,11,873,center_frame,2048,0.0,0.0,0.0
VRU,vru2:location:0063,location,pedestrian falls down,dynamic_event,context_filtered,VRU|pedestrian falls down,11,873,visual_4frame,8192,0.0,0.0,0.0
VRU,vru2:location:0063,location,pedestrian falls down,dynamic_event,context_filtered,VRU|pedestrian falls down,11,873,fusion,12288,0.0,0.0,0.0
VRU,vru2:nofilter:0064,nofilter,motorbike hits cyclist,dynamic_event,open_event,VRU|motorbike hits cyclist,12,1000,caption,4096,0.20511666732794362,1.0,0.16666666666666666
VRU,vru2:nofilter:0064,nofilter,motorbike hits cyclist,dynamic_event,open_event,VRU|motorbike hits cyclist,12,1000,center_frame,2048,0.0,0.0,0.0
VRU,vru2:nofilter:0064,nofilter,motorbike hits cyclist,dynamic_event,open_event,VRU|motorbike hits cyclist,12,1000,visual_4frame,8192,0.0,0.0,0.0
VRU,vru2:nofilter:0064,nofilter,motorbike hits cyclist,dynamic_event,open_event,VRU|motorbike hits cyclist,12,1000,fusion,12288,0.06943122193677728,1.0,0.08333333333333333
VRU,vru2:weather_light:0065,weather_light,motorbike hits cyclist,dynamic_event,context_filtered,VRU|motorbike hits cyclist,11,695,caption,4096,0.2808815010511816,1.0,0.2727272727272727
VRU,vru2:weather_light:0065,weather_light,motorbike hits cyclist,dynamic_event,context_filtered,VRU|motorbike hits cyclist,11,695,center_frame,2048,0.0,0.0,0.0
VRU,vru2:weather_light:0065,weather_light,motorbike hits cyclist,dynamic_event,context_filtered,VRU|motorbike hits cyclist,11,695,visual_4frame,8192,0.0,0.0,0.0
VRU,vru2:weather_light:0065,weather_light,motorbike hits cyclist,dynamic_event,context_filtered,VRU|motorbike hits cyclist,11,695,fusion,12288,0.13886244387355456,1.0,0.09090909090909091
VRU,vru2:road_type:0066,road_type,motorbike hits cyclist,dynamic_event,context_filtered,VRU|motorbike hits cyclist,6,241,caption,4096,0.4945622878885427,1.0,0.5
VRU,vru2:road_type:0066,road_type,motorbike hits cyclist,dynamic_event,context_filtered,VRU|motorbike hits cyclist,6,241,center_frame,2048,0.0,0.0,0.0
VRU,vru2:road_type:0066,road_type,motorbike hits cyclist,dynamic_event,context_filtered,VRU|motorbike hits cyclist,6,241,visual_4frame,8192,0.11706259313796354,1.0,0.16666666666666666
VRU,vru2:road_type:0066,road_type,motorbike hits cyclist,dynamic_event,context_filtered,VRU|motorbike hits cyclist,6,241,fusion,12288,0.28201326940239274,1.0,0.3333333333333333
VRU,vru2:location:0067,location,motorbike hits cyclist,dynamic_event,context_filtered,VRU|motorbike hits cyclist,12,873,caption,4096,0.2837125544970319,1.0,0.16666666666666666
VRU,vru2:location:0067,location,motorbike hits cyclist,dynamic_event,context_filtered,VRU|motorbike hits cyclist,12,873,center_frame,2048,0.0,0.0,0.0
VRU,vru2:location:0067,location,motorbike hits cyclist,dynamic_event,context_filtered,VRU|motorbike hits cyclist,12,873,visual_4frame,8192,0.09478836436955079,1.0,0.08333333333333333
VRU,vru2:location:0067,location,motorbike hits cyclist,dynamic_event,context_filtered,VRU|motorbike hits cyclist,12,873,fusion,12288,0.17947710508581738,1.0,0.16666666666666666
VRU,vru2:nofilter:0068,nofilter,truck hits pedestrian,dynamic_event,open_event,VRU|truck hits pedestrian,11,1000,caption,4096,0.06625422345438904,1.0,0.09090909090909091
VRU,vru2:nofilter:0068,nofilter,truck hits pedestrian,dynamic_event,open_event,VRU|truck hits pedestrian,11,1000,center_frame,2048,0.0,0.0,0.0
VRU,vru2:nofilter:0068,nofilter,truck hits pedestrian,dynamic_event,open_event,VRU|truck hits pedestrian,11,1000,visual_4frame,8192,0.0,0.0,0.0
VRU,vru2:nofilter:0068,nofilter,truck hits pedestrian,dynamic_event,open_event,VRU|truck hits pedestrian,11,1000,fusion,12288,0.1100458831490401,1.0,0.09090909090909091
VRU,vru2:weather_light:0069,weather_light,truck hits pedestrian,dynamic_event,context_filtered,VRU|truck hits pedestrian,8,695,caption,4096,0.3507942974028176,1.0,0.25
VRU,vru2:weather_light:0069,weather_light,truck hits pedestrian,dynamic_event,context_filtered,VRU|truck hits pedestrian,8,695,center_frame,2048,0.0,0.0,0.0
VRU,vru2:weather_light:0069,weather_light,truck hits pedestrian,dynamic_event,context_filtered,VRU|truck hits pedestrian,8,695,visual_4frame,8192,0.0,0.0,0.0
VRU,vru2:weather_light:0069,weather_light,truck hits pedestrian,dynamic_event,context_filtered,VRU|truck hits pedestrian,8,695,fusion,12288,0.09785159463516042,1.0,0.125
VRU,vru2:road_type:0070,road_type,truck hits pedestrian,dynamic_event,context_filtered,VRU|truck hits pedestrian,5,584,caption,4096,0.0,0.0,0.0
VRU,vru2:road_type:0070,road_type,truck hits pedestrian,dynamic_event,context_filtered,VRU|truck hits pedestrian,5,584,center_frame,2048,0.0,0.0,0.0
VRU,vru2:road_type:0070,road_type,truck hits pedestrian,dynamic_event,context_filtered,VRU|truck hits pedestrian,5,584,visual_4frame,8192,0.0,0.0,0.0
VRU,vru2:road_type:0070,road_type,truck hits pedestrian,dynamic_event,context_filtered,VRU|truck hits pedestrian,5,584,fusion,12288,0.13120507751234178,1.0,0.2
VRU,vru2:location:0071,location,truck hits pedestrian,dynamic_event,context_filtered,VRU|truck hits pedestrian,8,873,caption,4096,0.0901000086523677,1.0,0.125
VRU,vru2:location:0071,location,truck hits pedestrian,dynamic_event,context_filtered,VRU|truck hits pedestrian,8,873,center_frame,2048,0.07979453856244818,1.0,0.125
VRU,vru2:location:0071,location,truck hits pedestrian,dynamic_event,context_filtered,VRU|truck hits pedestrian,8,873,visual_4frame,8192,0.07979453856244818,1.0,0.125
VRU,vru2:location:0071,location,truck hits pedestrian,dynamic_event,context_filtered,VRU|truck hits pedestrian,8,873,fusion,12288,0.15958907712489637,1.0,0.125
VRU,vru2:nofilter:0072,nofilter,truck hits cyclist,dynamic_event,open_event,VRU|truck hits cyclist,8,1000,caption,4096,0.5784505554216093,1.0,0.5
VRU,vru2:nofilter:0072,nofilter,truck hits cyclist,dynamic_event,open_event,VRU|truck hits cyclist,8,1000,center_frame,2048,0.0,0.0,0.0
VRU,vru2:nofilter:0072,nofilter,truck hits cyclist,dynamic_event,open_event,VRU|truck hits cyclist,8,1000,visual_4frame,8192,0.0,0.0,0.0
VRU,vru2:nofilter:0072,nofilter,truck hits cyclist,dynamic_event,open_event,VRU|truck hits cyclist,8,1000,fusion,12288,0.4125317798925535,1.0,0.25
VRU,vru2:weather_light:0073,weather_light,truck hits cyclist,dynamic_event,context_filtered,VRU|truck hits cyclist,7,695,caption,4096,0.6370339733570289,1.0,0.5714285714285714
VRU,vru2:weather_light:0073,weather_light,truck hits cyclist,dynamic_event,context_filtered,VRU|truck hits cyclist,7,695,center_frame,2048,0.0,0.0,0.0
VRU,vru2:weather_light:0073,weather_light,truck hits cyclist,dynamic_event,context_filtered,VRU|truck hits cyclist,7,695,visual_4frame,8192,0.0,0.0,0.0
VRU,vru2:weather_light:0073,weather_light,truck hits cyclist,dynamic_event,context_filtered,VRU|truck hits cyclist,7,695,fusion,12288,0.4483039899025303,1.0,0.2857142857142857
VRU,vru2:road_type:0074,road_type,truck hits cyclist,dynamic_event,context_filtered,VRU|truck hits cyclist,5,584,caption,4096,0.6843515475204855,1.0,0.6
VRU,vru2:road_type:0074,road_type,truck hits cyclist,dynamic_event,context_filtered,VRU|truck hits cyclist,5,584,center_frame,2048,0.0,0.0,0.0
VRU,vru2:road_type:0074,road_type,truck hits cyclist,dynamic_event,context_filtered,VRU|truck hits cyclist,5,584,visual_4frame,8192,0.0,0.0,0.0
VRU,vru2:road_type:0074,road_type,truck hits cyclist,dynamic_event,context_filtered,VRU|truck hits cyclist,5,584,fusion,12288,0.3391602052736161,1.0,0.2
VRU,vru2:location:0075,location,truck hits cyclist,dynamic_event,context_filtered,VRU|truck hits cyclist,5,873,caption,4096,0.5087403079104241,1.0,0.4
VRU,vru2:location:0075,location,truck hits cyclist,dynamic_event,context_filtered,VRU|truck hits cyclist,5,873,center_frame,2048,0.0,0.0,0.0
VRU,vru2:location:0075,location,truck hits cyclist,dynamic_event,context_filtered,VRU|truck hits cyclist,5,873,visual_4frame,8192,0.10699313236726378,1.0,0.2
VRU,vru2:location:0075,location,truck hits cyclist,dynamic_event,context_filtered,VRU|truck hits cyclist,5,873,fusion,12288,0.5087403079104241,1.0,0.4
VRU,vru2:nofilter:0076,nofilter,cyclist hits cyclist,dynamic_event,open_event,VRU|cyclist hits cyclist,8,1000,caption,4096,0.0,0.0,0.0
VRU,vru2:nofilter:0076,nofilter,cyclist hits cyclist,dynamic_event,open_event,VRU|cyclist hits cyclist,8,1000,center_frame,2048,0.07979453856244818,1.0,0.125
VRU,vru2:nofilter:0076,nofilter,cyclist hits cyclist,dynamic_event,open_event,VRU|cyclist hits cyclist,8,1000,visual_4frame,8192,0.0,0.0,0.0
VRU,vru2:nofilter:0076,nofilter,cyclist hits cyclist,dynamic_event,open_event,VRU|cyclist hits cyclist,8,1000,fusion,12288,0.07614334071738352,1.0,0.125
VRU,vru2:weather_light:0077,weather_light,cyclist hits cyclist,dynamic_event,context_filtered,VRU|cyclist hits cyclist,6,695,caption,4096,0.0,0.0,0.0
VRU,vru2:weather_light:0077,weather_light,cyclist hits cyclist,dynamic_event,context_filtered,VRU|cyclist hits cyclist,6,695,center_frame,2048,0.0,0.0,0.0
VRU,vru2:weather_light:0077,weather_light,cyclist hits cyclist,dynamic_event,context_filtered,VRU|cyclist hits cyclist,6,695,visual_4frame,8192,0.0,0.0,0.0
VRU,vru2:weather_light:0077,weather_light,cyclist hits cyclist,dynamic_event,context_filtered,VRU|cyclist hits cyclist,6,695,fusion,12288,0.0,0.0,0.0
VRU,vru2:location:0078,location,cyclist hits cyclist,dynamic_event,context_filtered,VRU|cyclist hits cyclist,7,873,caption,4096,0.0,0.0,0.0
VRU,vru2:location:0078,location,cyclist hits cyclist,dynamic_event,context_filtered,VRU|cyclist hits cyclist,7,873,center_frame,2048,0.0,0.0,0.0
VRU,vru2:location:0078,location,cyclist hits cyclist,dynamic_event,context_filtered,VRU|cyclist hits cyclist,7,873,visual_4frame,8192,0.0,0.0,0.0
VRU,vru2:location:0078,location,cyclist hits cyclist,dynamic_event,context_filtered,VRU|cyclist hits cyclist,7,873,fusion,12288,0.13743816645714543,1.0,0.14285714285714285
VRU,vru2:nofilter:0079,nofilter,ego-car hits or nearmiss a crossing pedestrian,dynamic_event,open_event,VRU|ego-car hits or nearmiss a crossing pedestrian,6,1000,caption,4096,0.0,0.0,0.0
