query_id,scoring,ndcg10_B2,ndcg10_B4,ndcg10_videodedup_B2,ndcg10_videodedup_B4,dataset_id,query_text,task,metadata_filter,relevance_def,coupling,difficulty,stratum,normal_stratum,degenerate,phi_value_level,V_field_level,positive_count,positive_count_semantic,distinct_videos,delta,delta_dedup,pair
uca:event_position_bin:0113,strict,0.41528076708874123,0.5326208815196265,0.41528076708874123,0.5326208815196265,uca_ucfcrime,Find scenes where someone interacts with a door.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'early'},door,low,event_position_bin,annotation_timing,False,False,0.0075,0.0129,285,703,237,0.11734011443088527,0.11734011443088527,event_position_bin|door
uca:event_position_bin:0114,semantic,0.14201905717762703,0.42566281055137817,0.14201905717762703,0.42566281055137817,uca_ucfcrime,Find scenes where someone takes or grabs an item.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'early'},take,low,event_position_bin,annotation_timing,False,False,0.0541,0.0545,120,409,113,0.28364375337375114,0.28364375337375114,event_position_bin|take
uca:event_position_bin:0114,strict,0.14201905717762703,0.42566281055137817,0.14201905717762703,0.42566281055137817,uca_ucfcrime,Find scenes where someone takes or grabs an item.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'early'},take,low,event_position_bin,annotation_timing,False,False,0.0541,0.0545,120,409,113,0.28364375337375114,0.28364375337375114,event_position_bin|take
uca:event_position_bin:0115,semantic,0.17947710508581735,0.0,0.17947710508581735,0.0,uca_ucfcrime,Find scenes where someone enters or leaves a place.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'early'},enterexit,low,event_position_bin,annotation_timing,False,False,0.0156,0.0171,118,326,114,-0.17947710508581735,-0.17947710508581735,event_position_bin|enterexit
uca:event_position_bin:0115,strict,0.0,0.0,0.0,0.0,uca_ucfcrime,Find scenes where someone enters or leaves a place.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'early'},enterexit,low,event_position_bin,annotation_timing,False,False,0.0156,0.0171,118,326,114,0.0,0.0,event_position_bin|enterexit
uca:event_position_bin:0116,semantic,0.0,0.07336392209936005,0.0,0.07336392209936005,uca_ucfcrime,Find scenes where someone falls to the ground.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'late'},falls,low,event_position_bin,annotation_timing,False,False,0.0081,0.0206,29,90,29,0.07336392209936005,0.07336392209936005,event_position_bin|falls
uca:event_position_bin:0116,strict,0.0,0.07336392209936005,0.0,0.07336392209936005,uca_ucfcrime,Find scenes where someone falls to the ground.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'late'},falls,low,event_position_bin,annotation_timing,False,False,0.0081,0.0206,29,90,29,0.07336392209936005,0.07336392209936005,event_position_bin|falls
uca:event_position_bin:0117,semantic,0.1736666713479918,0.06943122193677727,0.1736666713479918,0.06943122193677727,uca_ucfcrime,Find scenes where people are fighting or hitting each other.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'late'},fight,low,event_position_bin,annotation_timing,False,False,0.0416,0.0448,61,297,56,-0.10423544941121453,-0.10423544941121453,event_position_bin|fight
uca:event_position_bin:0117,strict,0.0,0.06943122193677727,0.0,0.06943122193677727,uca_ucfcrime,Find scenes where people are fighting or hitting each other.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'late'},fight,low,event_position_bin,annotation_timing,False,False,0.0416,0.0448,61,297,56,0.06943122193677727,0.06943122193677727,event_position_bin|fight
uca:event_position_bin:0118,semantic,0.5847192329112588,0.5806020001118019,0.5847192329112588,0.5806020001118019,uca_ucfcrime,Find scenes with fire or smoke.,uca_external_filtered_scene_retrieval,{'event_position_bin': 'late'},fire,low,event_position_bin,annotation_timing,False,False,0.0311,0.0472,53,137,50,-0.004117232799456971,-0.004117232799456971,event_position_bin|fire
